Date,Open,High,Low,Close,Adj Close
07/7/1993,560.8,560.8,560.8,560.8,560.8
07/6/1993,559.6,559.6,559.6,559.6,559.6
07/5/1993,559.6,559.6,559.6,559.6,559.6
07/2/1993,560.5,560.5,560.5,560.5,560.5
07/1/1993,566.7,566.7,566.7,566.7,566.7
06/30/1993,567.3,567.3,567.3,567.3,567.3
06/29/1993,563.6,563.6,563.6,563.6,563.6
06/28/1993,567.5,567.5,567.5,567.5,567.5
06/25/1993,562.2,562.2,562.2,562.2,562.2
06/24/1993,556.8,556.8,556.8,556.8,556.8
06/23/1993,553.6,553.6,553.6,553.6,553.6
06/22/1993,553.0,553.0,553.0,553.0,553.0
06/21/1993,550.3,550.3,550.3,550.3,550.3
06/18/1993,558.1,558.1,558.1,558.1,558.1
06/17/1993,565.0,565.0,565.0,565.0,565.0
06/16/1993,565.2,565.2,565.2,565.2,565.2
06/15/1993,569.1,569.1,569.1,569.1,569.1
06/14/1993,576.2,576.2,576.2,576.2,576.2
06/11/1993,574.2,574.2,574.2,574.2,574.2
06/10/1993,570.2,570.2,570.2,570.2,570.2
06/9/1993,570.5,570.5,570.5,570.5,570.5
06/8/1993,568.9,568.9,568.9,568.9,568.9
06/7/1993,571.2,571.2,571.2,571.2,571.2
06/4/1993,572.4,572.4,572.4,572.4,572.4
06/3/1993,576.3,576.3,576.3,576.3,576.3
06/2/1993,573.9,573.9,573.9,573.9,573.9
06/1/1993,574.6,574.6,574.6,574.6,574.6
05/31/1993,573.1,573.1,573.1,573.1,573.1
05/28/1993,575.2,575.2,575.2,575.2,575.2
05/27/1993,573.8,573.8,573.8,573.8,573.8
05/26/1993,572.0,572.0,572.0,572.0,572.0
05/25/1993,565.2,565.2,565.2,565.2,565.2
05/24/1993,561.1,561.1,561.1,561.1,561.1
05/21/1993,561.1,561.1,561.1,561.1,561.1
05/20/1993,561.2,561.2,561.2,561.2,561.2
05/19/1993,559.8,559.8,559.8,559.8,559.8
05/18/1993,553.5,553.5,553.5,553.5,553.5
05/17/1993,557.2,557.2,557.2,557.2,557.2
05/14/1993,555.1,555.1,555.1,555.1,555.1
05/13/1993,555.0,555.0,555.0,555.0,555.0
05/12/1993,558.0,558.0,558.0,558.0,558.0
05/11/1993,560.0,560.0,560.0,560.0,560.0
05/10/1993,561.8,561.8,561.8,561.8,561.8
05/7/1993,563.1,563.1,563.1,563.1,563.1
05/6/1993,562.4,562.4,562.4,562.4,562.4
05/5/1993,565.2,565.2,565.2,565.2,565.2
05/4/1993,564.6,564.6,564.6,564.6,564.6
05/3/1993,561.4,561.4,561.4,561.4,561.4
04/30/1993,561.1,561.1,561.1,561.1,561.1
04/29/1993,556.4,556.4,556.4,556.4,556.4
04/28/1993,555.6,555.6,555.6,555.6,555.6
04/27/1993,558.0,558.0,558.0,558.0,558.0
04/26/1993,552.1,552.1,552.1,552.1,552.1
04/23/1993,551.5,551.5,551.5,551.5,551.5
04/22/1993,550.9,550.9,550.9,550.9,550.9
04/21/1993,551.8,551.8,551.8,551.8,551.8
04/20/1993,555.0,555.0,555.0,555.0,555.0
04/19/1993,555.2,555.2,555.2,555.2,555.2
04/16/1993,553.3,553.3,553.3,553.3,553.3
04/15/1993,557.6,557.6,557.6,557.6,557.6
04/14/1993,557.7,557.7,557.7,557.7,557.7
04/13/1993,560.6,560.6,560.6,560.6,560.6
04/12/1993,551.9,551.9,551.9,551.9,551.9
04/9/1993,547.9,547.9,547.9,547.9,547.9
04/8/1993,548.9,548.9,548.9,548.9,548.9
04/7/1993,546.0,546.0,546.0,546.0,546.0
04/6/1993,541.8,541.8,541.8,541.8,541.8
04/5/1993,546.3,546.3,546.3,546.3,546.3
04/2/1993,544.3,544.3,544.3,544.3,544.3
04/1/1993,541.7,541.7,541.7,541.7,541.7
03/31/1993,537.2,537.2,537.2,537.2,537.2
03/30/1993,535.7,535.7,535.7,535.7,535.7
03/29/1993,534.4,534.4,534.4,534.4,534.4
03/26/1993,531.0,531.0,531.0,531.0,531.0
03/25/1993,528.8,528.8,528.8,528.8,528.8
03/24/1993,525.8,525.8,525.8,525.8,525.8
03/23/1993,528.2,528.2,528.2,528.2,528.2
03/22/1993,529.8,529.8,529.8,529.8,529.8
03/19/1993,531.8,531.8,531.8,531.8,531.8
03/18/1993,528.5,528.5,528.5,528.5,528.5
03/17/1993,521.1,521.1,521.1,521.1,521.1
03/16/1993,520.7,520.7,520.7,520.7,520.7
03/15/1993,520.1,520.1,520.1,520.1,520.1
03/12/1993,520.8,520.8,520.8,520.8,520.8
03/11/1993,523.6,523.6,523.6,523.6,523.6
03/10/1993,524.5,524.5,524.5,524.5,524.5
03/9/1993,524.1,524.1,524.1,524.1,524.1
03/8/1993,523.0,523.0,523.0,523.0,523.0
03/5/1993,512.5,512.5,512.5,512.5,512.5
03/4/1993,513.7,513.7,513.7,513.7,513.7
03/3/1993,515.6,515.6,515.6,515.6,515.6
03/2/1993,513.5,513.5,513.5,513.5,513.5
03/1/1993,509.2,509.2,509.2,509.2,509.2
02/26/1993,508.7,508.7,508.7,508.7,508.7
02/25/1993,507.3,507.3,507.3,507.3,507.3
02/24/1993,506.3,506.3,506.3,506.3,506.3
02/23/1993,504.5,504.5,504.5,504.5,504.5
02/22/1993,506.4,506.4,506.4,506.4,506.4
02/19/1993,503.7,503.7,503.7,503.7,503.7
02/18/1993,500.6,500.6,500.6,500.6,500.6
02/17/1993,500.9,500.9,500.9,500.9,500.9
02/16/1993,500.4,500.4,500.4,500.4,500.4
02/15/1993,504.9,504.9,504.9,504.9,504.9
02/12/1993,504.3,504.3,504.3,504.3,504.3
02/11/1993,506.5,506.5,506.5,506.5,506.5
02/10/1993,504.2,504.2,504.2,504.2,504.2
02/9/1993,503.1,503.1,503.1,503.1,503.1
02/8/1993,504.6,504.6,504.6,504.6,504.6
02/5/1993,504.5,504.5,504.5,504.5,504.5
02/4/1993,502.5,502.5,502.5,502.5,502.5
02/3/1993,501.3,501.3,501.3,501.3,501.3
02/2/1993,498.8,498.8,498.8,498.8,498.8
02/1/1993,498.9,498.9,498.9,498.9,498.9
01/29/1993,497.8,497.8,497.8,497.8,497.8
01/28/1993,499.0,499.0,499.0,499.0,499.0
01/27/1993,496.2,496.2,496.2,496.2,496.2
01/26/1993,498.7,498.7,498.7,498.7,498.7
01/25/1993,497.3,497.3,497.3,497.3,497.3
01/22/1993,492.8,492.8,492.8,492.8,492.8
01/21/1993,492.8,492.8,492.8,492.8,492.8
01/20/1993,492.8,492.8,492.8,492.8,492.8
01/19/1993,493.7,493.7,493.7,493.7,493.7
01/18/1993,493.5,493.5,493.5,493.5,493.5
01/15/1993,492.2,492.2,492.2,492.2,492.2
01/14/1993,491.3,491.3,491.3,491.3,491.3
01/13/1993,488.6,488.6,488.6,488.6,488.6
01/12/1993,489.4,489.4,489.4,489.4,489.4
01/11/1993,490.5,490.5,490.5,490.5,490.5
01/8/1993,489.7,489.7,489.7,489.7,489.7
01/7/1993,493.1,493.1,493.1,493.1,493.1
01/6/1993,495.5,495.5,495.5,495.5,495.5
01/5/1993,495.8,495.8,495.8,495.8,495.8
01/4/1993,494.9,494.9,494.9,494.9,494.9
12/31/1992,497.1,497.1,497.1,497.1,497.1
12/30/1992,498.8,498.8,498.8,498.8,498.8
12/29/1992,499.6,499.6,499.6,499.6,499.6
12/28/1992,501.1,501.1,501.1,501.1,501.1
12/23/1992,504.7,504.7,504.7,504.7,504.7
12/22/1992,506.7,506.7,506.7,506.7,506.7
12/21/1992,506.7,506.7,506.7,506.7,506.7
12/18/1992,505.2,505.2,505.2,505.2,505.2
12/17/1992,500.5,500.5,500.5,500.5,500.5
12/16/1992,496.8,496.8,496.8,496.8,496.8
12/15/1992,496.4,496.4,496.4,496.4,496.4
12/14/1992,495.5,495.5,495.5,495.5,495.5
12/11/1992,495.9,495.9,495.9,495.9,495.9
12/10/1992,498.1,498.1,498.1,498.1,498.1
12/9/1992,497.9,497.9,497.9,497.9,497.9
12/8/1992,499.5,499.5,499.5,499.5,499.5
12/7/1992,495.9,495.9,495.9,495.9,495.9
12/4/1992,493.2,493.2,493.2,493.2,493.2
12/3/1992,493.0,493.0,493.0,493.0,493.0
12/2/1992,493.4,493.4,493.4,493.4,493.4
12/1/1992,492.5,492.5,492.5,492.5,492.5
11/30/1992,494.1,494.1,494.1,494.1,494.1
11/27/1992,491.3,491.3,491.3,491.3,491.3
11/26/1992,491.0,491.0,491.0,491.0,491.0
11/25/1992,490.1,490.1,490.1,490.1,490.1
11/24/1992,486.4,486.4,486.4,486.4,486.4
11/23/1992,484.9,484.9,484.9,484.9,484.9
11/20/1992,487.4,487.4,487.4,487.4,487.4
11/19/1992,486.6,486.6,486.6,486.6,486.6
11/18/1992,484.0,484.0,484.0,484.0,484.0
11/17/1992,476.8,476.8,476.8,476.8,476.8
11/16/1992,479.6,479.6,479.6,479.6,479.6
11/13/1992,484.5,484.5,484.5,484.5,484.5
11/12/1992,484.2,484.2,484.2,484.2,484.2
11/11/1992,482.8,482.8,482.8,482.8,482.8
11/10/1992,481.0,481.0,481.0,481.0,481.0
11/9/1992,481.3,481.3,481.3,481.3,481.3
11/6/1992,484.3,484.3,484.3,484.3,484.3
11/5/1992,486.4,486.4,486.4,486.4,486.4
11/4/1992,488.2,488.2,488.2,488.2,488.2
11/3/1992,488.7,488.7,488.7,488.7,488.7
11/2/1992,486.9,486.9,486.9,486.9,486.9
10/30/1992,486.4,486.4,486.4,486.4,486.4
10/29/1992,487.5,487.5,487.5,487.5,487.5
10/28/1992,489.7,489.7,489.7,489.7,489.7
10/27/1992,489.6,489.6,489.6,489.6,489.6
10/26/1992,488.6,488.6,488.6,488.6,488.6
10/23/1992,489.6,489.6,489.6,489.6,489.6
10/22/1992,490.9,490.9,490.9,490.9,490.9
10/21/1992,489.9,489.9,489.9,489.9,489.9
10/20/1992,487.7,487.7,487.7,487.7,487.7
10/19/1992,489.1,489.1,489.1,489.1,489.1
10/16/1992,490.7,490.7,490.7,490.7,490.7
10/15/1992,492.5,492.5,492.5,492.5,492.5
10/14/1992,491.2,491.2,491.2,491.2,491.2
10/13/1992,490.9,490.9,490.9,490.9,490.9
10/12/1992,487.1,487.1,487.1,487.1,487.1
10/9/1992,482.7,482.7,482.7,482.7,482.7
10/8/1992,487.1,487.1,487.1,487.1,487.1
10/7/1992,486.7,486.7,486.7,486.7,486.7
10/6/1992,486.9,486.9,486.9,486.9,486.9
10/5/1992,487.6,487.6,487.6,487.6,487.6
10/2/1992,494.0,494.0,494.0,494.0,494.0
10/1/1992,499.0,499.0,499.0,499.0,499.0
09/30/1992,501.0,501.0,501.0,501.0,501.0
09/29/1992,501.8,501.8,501.8,501.8,501.8
09/28/1992,501.3,501.3,501.3,501.3,501.3
09/25/1992,502.5,502.5,502.5,502.5,502.5
09/24/1992,505.9,505.9,505.9,505.9,505.9
09/23/1992,502.6,502.6,502.6,502.6,502.6
09/22/1992,504.0,504.0,504.0,504.0,504.0
09/21/1992,501.9,501.9,501.9,501.9,501.9
09/18/1992,503.7,503.7,503.7,503.7,503.7
09/17/1992,500.2,500.2,500.2,500.2,500.2
09/16/1992,498.1,498.1,498.1,498.1,498.1
09/15/1992,507.0,507.0,507.0,507.0,507.0
09/14/1992,509.2,509.2,509.2,509.2,509.2
09/11/1992,505.7,505.7,505.7,505.7,505.7
09/10/1992,512.2,512.2,512.2,512.2,512.2
09/9/1992,512.1,512.1,512.1,512.1,512.1
09/8/1992,511.1,511.1,511.1,511.1,511.1
09/7/1992,513.7,513.7,513.7,513.7,513.7
09/4/1992,514.6,514.6,514.6,514.6,514.6
09/3/1992,514.1,514.1,514.1,514.1,514.1
09/2/1992,506.7,506.7,506.7,506.7,506.7
09/1/1992,506.6,506.6,506.6,506.6,506.6
08/31/1992,506.6,506.6,506.6,506.6,506.6
08/28/1992,506.5,506.5,506.5,506.5,506.5
08/27/1992,500.3,500.3,500.3,500.3,500.3
08/26/1992,493.7,493.7,493.7,493.7,493.7
08/25/1992,491.8,491.8,491.8,491.8,491.8
08/24/1992,496.2,496.2,496.2,496.2,496.2
08/21/1992,491.4,491.4,491.4,491.4,491.4
08/20/1992,485.5,485.5,485.5,485.5,485.5
08/19/1992,481.1,481.1,481.1,481.1,481.1
08/18/1992,481.7,481.7,481.7,481.7,481.7
08/17/1992,485.5,485.5,485.5,485.5,485.5
08/14/1992,483.1,483.1,483.1,483.1,483.1
08/13/1992,479.8,479.8,479.8,479.8,479.8
08/12/1992,478.9,478.9,478.9,478.9,478.9
08/11/1992,480.8,480.8,480.8,480.8,480.8
08/10/1992,484.2,484.2,484.2,484.2,484.2
08/7/1992,488.8,488.8,488.8,488.8,488.8
08/6/1992,492.0,492.0,492.0,492.0,492.0
08/5/1992,494.7,494.7,494.7,494.7,494.7
08/4/1992,494.8,494.8,494.8,494.8,494.8
08/3/1992,495.7,495.7,495.7,495.7,495.7
07/31/1992,495.6,495.6,495.6,495.6,495.6
07/30/1992,492.0,492.0,492.0,492.0,492.0
07/29/1992,490.5,490.5,490.5,490.5,490.5
07/28/1992,487.8,487.8,487.8,487.8,487.8
07/27/1992,482.8,482.8,482.8,482.8,482.8
07/24/1992,483.3,483.3,483.3,483.3,483.3
07/23/1992,488.4,488.4,488.4,488.4,488.4
07/22/1992,485.9,485.9,485.9,485.9,485.9
07/21/1992,491.0,491.0,491.0,491.0,491.0
07/20/1992,496.5,496.5,496.5,496.5,496.5
07/17/1992,503.3,503.3,503.3,503.3,503.3
07/16/1992,507.4,507.4,507.4,507.4,507.4
07/15/1992,507.8,507.8,507.8,507.8,507.8
07/14/1992,507.1,507.1,507.1,507.1,507.1
07/13/1992,506.6,506.6,506.6,506.6,506.6
07/10/1992,502.6,502.6,502.6,502.6,502.6
07/9/1992,502.6,502.6,502.6,502.6,502.6
07/8/1992,500.8,500.8,500.8,500.8,500.8
07/7/1992,501.3,501.3,501.3,501.3,501.3
07/6/1992,503.7,503.7,503.7,503.7,503.7
07/3/1992,503.7,503.7,503.7,503.7,503.7
07/2/1992,504.4,504.4,504.4,504.4,504.4
07/1/1992,500.7,500.7,500.7,500.7,500.7
06/30/1992,495.4,495.4,495.4,495.4,495.4
06/29/1992,495.6,495.6,495.6,495.6,495.6
06/26/1992,492.3,492.3,492.3,492.3,492.3
06/25/1992,494.6,494.6,494.6,494.6,494.6
06/24/1992,489.9,489.9,489.9,489.9,489.9
06/23/1992,491.7,491.7,491.7,491.7,491.7
06/22/1992,489.3,489.3,489.3,489.3,489.3
06/19/1992,493.3,493.3,493.3,493.3,493.3
06/18/1992,489.8,489.8,489.8,489.8,489.8
06/17/1992,493.5,493.5,493.5,493.5,493.5
06/16/1992,500.9,500.9,500.9,500.9,500.9
06/15/1992,500.9,500.9,500.9,500.9,500.9
06/12/1992,503.6,503.6,503.6,503.6,503.6
06/11/1992,503.4,503.4,503.4,503.4,503.4
06/10/1992,502.9,502.9,502.9,502.9,502.9
06/9/1992,505.8,505.8,505.8,505.8,505.8
06/8/1992,507.2,507.2,507.2,507.2,507.2
06/5/1992,508.9,508.9,508.9,508.9,508.9
06/4/1992,508.6,508.6,508.6,508.6,508.6
06/3/1992,510.4,510.4,510.4,510.4,510.4
06/2/1992,510.6,510.6,510.6,510.6,510.6
06/1/1992,513.1,513.1,513.1,513.1,513.1
05/29/1992,513.7,513.7,513.7,513.7,513.7
05/28/1992,507.3,507.3,507.3,507.3,507.3
05/27/1992,503.9,503.9,503.9,503.9,503.9
05/26/1992,509.0,509.0,509.0,509.0,509.0
05/25/1992,511.0,511.0,511.0,511.0,511.0
05/22/1992,508.9,508.9,508.9,508.9,508.9
05/21/1992,508.9,508.9,508.9,508.9,508.9
05/20/1992,512.6,512.6,512.6,512.6,512.6
05/19/1992,512.9,512.9,512.9,512.9,512.9
05/18/1992,509.3,509.3,509.3,509.3,509.3
05/15/1992,502.7,502.7,502.7,502.7,502.7
05/14/1992,509.0,509.0,509.0,509.0,509.0
05/13/1992,511.3,511.3,511.3,511.3,511.3
05/12/1992,507.0,507.0,507.0,507.0,507.0
05/11/1992,507.1,507.1,507.1,507.1,507.1
05/8/1992,504.1,504.1,504.1,504.1,504.1
05/7/1992,505.2,505.2,505.2,505.2,505.2
05/6/1992,502.1,502.1,502.1,502.1,502.1
05/5/1992,497.9,497.9,497.9,497.9,497.9
05/4/1992,497.7,497.7,497.7,497.7,497.7
05/1/1992,494.4,494.4,494.4,494.4,494.4
04/30/1992,495.0,495.0,495.0,495.0,495.0
04/29/1992,493.6,493.6,493.6,493.6,493.6
04/28/1992,491.6,491.6,491.6,491.6,491.6
04/27/1992,491.0,491.0,491.0,491.0,491.0
04/24/1992,490.3,490.3,490.3,490.3,490.3
04/23/1992,489.8,489.8,489.8,489.8,489.8
04/22/1992,486.0,486.0,486.0,486.0,486.0
04/21/1992,485.4,485.4,485.4,485.4,485.4
04/20/1992,486.3,486.3,486.3,486.3,486.3
04/17/1992,491.9,491.9,491.9,491.9,491.9
04/16/1992,493.1,493.1,493.1,493.1,493.1
04/15/1992,494.4,494.4,494.4,494.4,494.4
04/14/1992,488.4,488.4,488.4,488.4,488.4
04/13/1992,482.6,482.6,482.6,482.6,482.6
04/10/1992,484.7,484.7,484.7,484.7,484.7
04/9/1992,469.0,469.0,469.0,469.0,469.0
04/8/1992,467.5,467.5,467.5,467.5,467.5
04/7/1992,475.3,475.3,475.3,475.3,475.3
04/6/1992,483.2,483.2,483.2,483.2,483.2
04/3/1992,478.9,478.9,478.9,478.9,478.9
04/2/1992,477.5,477.5,477.5,477.5,477.5
04/1/1992,481.2,481.2,481.2,481.2,481.2
03/31/1992,489.2,489.2,489.2,489.2,489.2
03/30/1992,489.2,489.2,489.2,489.2,489.2
03/27/1992,489.2,489.2,489.2,489.2,489.2
03/26/1992,493.4,493.4,493.4,493.4,493.4
03/25/1992,493.0,493.0,493.0,493.0,493.0
03/24/1992,492.0,492.0,492.0,492.0,492.0
03/23/1992,492.7,492.7,492.7,492.7,492.7
03/20/1992,492.6,492.6,492.6,492.6,492.6
03/19/1992,493.9,493.9,493.9,493.9,493.9
03/18/1992,491.8,491.8,491.8,491.8,491.8
03/17/1992,493.5,493.5,493.5,493.5,493.5
03/16/1992,490.2,490.2,490.2,490.2,490.2
03/13/1992,492.9,492.9,492.9,492.9,492.9
03/12/1992,491.9,491.9,491.9,491.9,491.9
03/11/1992,494.9,494.9,494.9,494.9,494.9
03/10/1992,500.4,500.4,500.4,500.4,500.4
03/9/1992,499.5,499.5,499.5,499.5,499.5
03/6/1992,500.4,500.4,500.4,500.4,500.4
03/5/1992,502.0,502.0,502.0,502.0,502.0
03/4/1992,507.6,507.6,507.6,507.6,507.6
03/3/1992,510.9,510.9,510.9,510.9,510.9
03/2/1992,515.2,515.2,515.2,515.2,515.2
02/28/1992,514.4,514.4,514.4,514.4,514.4
02/27/1992,515.0,515.0,515.0,515.0,515.0
02/26/1992,513.3,513.3,513.3,513.3,513.3
02/25/1992,509.1,509.1,509.1,509.1,509.1
02/24/1992,510.8,510.8,510.8,510.8,510.8
02/21/1992,512.0,512.0,512.0,512.0,512.0
02/20/1992,509.6,509.6,509.6,509.6,509.6
02/19/1992,506.8,506.8,506.8,506.8,506.8
02/18/1992,509.1,509.1,509.1,509.1,509.1
02/17/1992,515.9,515.9,515.9,515.9,515.9
02/14/1992,513.2,513.2,513.2,513.2,513.2
02/13/1992,518.1,518.1,518.1,518.1,518.1
02/12/1992,521.7,521.7,521.7,521.7,521.7
02/11/1992,523.7,523.7,523.7,523.7,523.7
02/10/1992,526.0,526.0,526.0,526.0,526.0
02/7/1992,528.0,528.0,528.0,528.0,528.0
02/6/1992,528.3,528.3,528.3,528.3,528.3
02/5/1992,527.7,527.7,527.7,527.7,527.7
02/4/1992,527.0,527.0,527.0,527.0,527.0
02/3/1992,524.3,524.3,524.3,524.3,524.3
01/31/1992,524.5,524.5,524.5,524.5,524.5
01/30/1992,522.9,522.9,522.9,522.9,522.9
01/29/1992,522.1,522.1,522.1,522.1,522.1
01/28/1992,522.7,522.7,522.7,522.7,522.7
01/27/1992,521.8,521.8,521.8,521.8,521.8
01/24/1992,522.5,522.5,522.5,522.5,522.5
01/23/1992,527.7,527.7,527.7,527.7,527.7
01/22/1992,529.8,529.8,529.8,529.8,529.8
01/21/1992,523.6,523.6,523.6,523.6,523.6
01/20/1992,525.3,525.3,525.3,525.3,525.3
01/17/1992,521.9,521.9,521.9,521.9,521.9
01/16/1992,521.5,521.5,521.5,521.5,521.5
01/15/1992,522.4,522.4,522.4,522.4,522.4
01/14/1992,526.6,526.6,526.6,526.6,526.6
01/13/1992,520.1,520.1,520.1,520.1,520.1
01/10/1992,524.5,524.5,524.5,524.5,524.5
01/9/1992,536.4,536.4,536.4,536.4,536.4
01/8/1992,535.3,535.3,535.3,535.3,535.3
01/7/1992,542.1,542.1,542.1,542.1,542.1
01/6/1992,543.5,543.5,543.5,543.5,543.5
01/3/1992,536.2,536.2,536.2,536.2,536.2
01/2/1992,535.8,535.8,535.8,535.8,535.8
12/31/1991,535.4,535.4,535.4,535.4,535.4
12/30/1991,531.2,531.2,531.2,531.2,531.2
12/27/1991,522.8,522.8,522.8,522.8,522.8
12/26/1991,519.8,519.8,519.8,519.8,519.8
12/24/1991,510.1,510.1,510.1,510.1,510.1
12/23/1991,509.1,509.1,509.1,509.1,509.1
12/20/1991,501.9,501.9,501.9,501.9,501.9
12/19/1991,500.4,500.4,500.4,500.4,500.4
12/18/1991,505.0,505.0,505.0,505.0,505.0
12/17/1991,506.7,506.7,506.7,506.7,506.7
12/16/1991,507.9,507.9,507.9,507.9,507.9
12/13/1991,506.5,506.5,506.5,506.5,506.5
12/12/1991,499.6,499.6,499.6,499.6,499.6
12/11/1991,494.5,494.5,494.5,494.5,494.5
12/10/1991,498.1,498.1,498.1,498.1,498.1
12/9/1991,501.8,501.8,501.8,501.8,501.8
12/6/1991,502.3,502.3,502.3,502.3,502.3
12/5/1991,500.6,500.6,500.6,500.6,500.6
12/4/1991,502.9,502.9,502.9,502.9,502.9
12/3/1991,501.8,501.8,501.8,501.8,501.8
12/2/1991,499.4,499.4,499.4,499.4,499.4
11/29/1991,500.0,500.0,500.0,500.0,500.0
11/28/1991,501.9,501.9,501.9,501.9,501.9
11/27/1991,503.7,503.7,503.7,503.7,503.7
11/26/1991,509.2,509.2,509.2,509.2,509.2
11/25/1991,508.2,508.2,508.2,508.2,508.2
11/22/1991,508.3,508.3,508.3,508.3,508.3
11/21/1991,510.1,510.1,510.1,510.1,510.1
11/20/1991,508.8,508.8,508.8,508.8,508.8
11/19/1991,510.3,510.3,510.3,510.3,510.3
11/18/1991,514.9,514.9,514.9,514.9,514.9
11/15/1991,516.5,516.5,516.5,516.5,516.5
11/14/1991,525.8,525.8,525.8,525.8,525.8
11/13/1991,527.1,527.1,527.1,527.1,527.1
11/12/1991,528.3,528.3,528.3,528.3,528.3
11/11/1991,524.0,524.0,524.0,524.0,524.0
11/8/1991,524.2,524.2,524.2,524.2,524.2
11/7/1991,524.9,524.9,524.9,524.9,524.9
11/6/1991,524.4,524.4,524.4,524.4,524.4
11/5/1991,525.2,525.2,525.2,525.2,525.2
11/4/1991,527.0,527.0,527.0,527.0,527.0
11/1/1991,524.6,524.6,524.6,524.6,524.6
10/31/1991,523.8,523.8,523.8,523.8,523.8
10/30/1991,522.7,522.7,522.7,522.7,522.7
10/29/1991,519.5,519.5,519.5,519.5,519.5
10/28/1991,516.4,516.4,516.4,516.4,516.4
10/25/1991,514.6,514.6,514.6,514.6,514.6
10/24/1991,516.9,516.9,516.9,516.9,516.9
10/23/1991,517.5,517.5,517.5,517.5,517.5
10/22/1991,519.1,519.1,519.1,519.1,519.1
10/21/1991,522.3,522.3,522.3,522.3,522.3
10/18/1991,524.9,524.9,524.9,524.9,524.9
10/17/1991,520.9,520.9,520.9,520.9,520.9
10/16/1991,519.2,519.2,519.2,519.2,519.2
10/15/1991,517.9,517.9,517.9,517.9,517.9
10/14/1991,515.9,515.9,515.9,515.9,515.9
10/11/1991,514.0,514.0,514.0,514.0,514.0
10/10/1991,514.0,514.0,514.0,514.0,514.0
10/9/1991,511.7,511.7,511.7,511.7,511.7
10/8/1991,515.1,515.1,515.1,515.1,515.1
10/7/1991,517.6,517.6,517.6,517.6,517.6
10/4/1991,520.6,520.6,520.6,520.6,520.6
10/3/1991,522.3,522.3,522.3,522.3,522.3
10/2/1991,521.5,521.5,521.5,521.5,521.5
10/1/1991,519.3,519.3,519.3,519.3,519.3
09/30/1991,516.4,516.4,516.4,516.4,516.4
09/27/1991,511.5,511.5,511.5,511.5,511.5
09/26/1991,513.0,513.0,513.0,513.0,513.0
09/25/1991,512.5,512.5,512.5,512.5,512.5
09/24/1991,512.2,512.2,512.2,512.2,512.2
09/23/1991,510.1,510.1,510.1,510.1,510.1
09/20/1991,508.5,508.5,508.5,508.5,508.5
09/19/1991,509.4,509.4,509.4,509.4,509.4
09/18/1991,509.7,509.7,509.7,509.7,509.7
09/17/1991,512.3,512.3,512.3,512.3,512.3
09/16/1991,509.9,509.9,509.9,509.9,509.9
09/13/1991,508.9,508.9,508.9,508.9,508.9
09/12/1991,506.5,506.5,506.5,506.5,506.5
09/11/1991,503.8,503.8,503.8,503.8,503.8
09/10/1991,504.3,504.3,504.3,504.3,504.3
09/9/1991,506.9,506.9,506.9,506.9,506.9
09/6/1991,504.5,504.5,504.5,504.5,504.5
09/5/1991,504.1,504.1,504.1,504.1,504.1
09/4/1991,504.4,504.4,504.4,504.4,504.4
09/3/1991,504.5,504.5,504.5,504.5,504.5
09/2/1991,506.3,506.3,506.3,506.3,506.3
08/30/1991,504.2,504.2,504.2,504.2,504.2
08/29/1991,502.7,502.7,502.7,502.7,502.7
08/28/1991,499.2,499.2,499.2,499.2,499.2
08/27/1991,497.0,497.0,497.0,497.0,497.0
08/26/1991,498.3,498.3,498.3,498.3,498.3
08/23/1991,500.1,500.1,500.1,500.1,500.1
08/22/1991,502.6,502.6,502.6,502.6,502.6
08/21/1991,494.8,494.8,494.8,494.8,494.8
08/20/1991,480.7,480.7,480.7,480.7,480.7
08/19/1991,472.3,472.3,472.3,472.3,472.3
08/16/1991,497.6,497.6,497.6,497.6,497.6
08/15/1991,504.1,504.1,504.1,504.1,504.1
08/14/1991,504.8,504.8,504.8,504.8,504.8
08/13/1991,502.3,502.3,502.3,502.3,502.3
08/12/1991,501.5,501.5,501.5,501.5,501.5
08/9/1991,503.9,503.9,503.9,503.9,503.9
08/8/1991,507.4,507.4,507.4,507.4,507.4
08/7/1991,509.1,509.1,509.1,509.1,509.1
08/6/1991,507.3,507.3,507.3,507.3,507.3
08/5/1991,505.7,505.7,505.7,505.7,505.7
08/2/1991,507.4,507.4,507.4,507.4,507.4
08/1/1991,506.3,506.3,506.3,506.3,506.3
07/31/1991,506.8,506.8,506.8,506.8,506.8
07/30/1991,505.1,505.1,505.1,505.1,505.1
07/29/1991,501.0,501.0,501.0,501.0,501.0
07/26/1991,501.6,501.6,501.6,501.6,501.6
07/25/1991,498.3,498.3,498.3,498.3,498.3
07/24/1991,499.9,499.9,499.9,499.9,499.9
07/23/1991,496.3,496.3,496.3,496.3,496.3
07/22/1991,496.8,496.8,496.8,496.8,496.8
07/19/1991,498.2,498.2,498.2,498.2,498.2
07/18/1991,497.5,497.5,497.5,497.5,497.5
07/17/1991,494.8,494.8,494.8,494.8,494.8
07/16/1991,496.8,496.8,496.8,496.8,496.8
07/15/1991,497.4,497.4,497.4,497.4,497.4
07/12/1991,492.3,492.3,492.3,492.3,492.3
07/11/1991,487.3,487.3,487.3,487.3,487.3
07/10/1991,487.2,487.2,487.2,487.2,487.2
07/9/1991,484.1,484.1,484.1,484.1,484.1
